-1.8685798197874195,2.6747482688951623,0.0,1.0,0.3225684736634174
-1.9129805524145185,2.461302314723268,0.0,1.0,0.3225684736634174
-1.9546003151438307,2.249644795252952,0.0,1.0,0.3
-2.013124778305145,2.049148079884428,0.0,1.0,0.2
-2.108239874904785,1.8691845948716777,0.0,1.0,0.15
-2.2473112910037663,1.7124705191719558,0.0,1.0,0.1
-2.3901859661025657,1.5560491268289935,0.0,1.0,0.1
-2.488280148296006,1.3730496267570462,0.0,1.0,0.16
-2.529061656583792,1.1637177858994376,0.0,1.0,0.2538437769214662
-2.523690354487282,0.9461195849647808,0.0,1.0,0.3276015816129975
-2.4834887214543286,0.7368356493325381,0.0,1.0,0.3276015816129975
-2.417825609937135,0.5385220038859461,0.0,1.0,0.3276015816129975
-2.3344218020417045,0.3475004131448023,0.0,1.0,0.3276015816129975
-2.2380736059016826,0.1607176301379511,0.0,1.0,0.3276015816129975
-2.1328382160502435,-0.0246958940544324,0.0,1.0,0.3276015816129975
-2.020222431097641,-0.2083461602317389,0.0,1.0,0.3276015816129975
-1.896356149205195,-0.3829587577261404,0.0,1.0,0.36
-1.7566879520606276,-0.5403874468816766,0.0,1.0,0.45
-1.5966664213516593,-0.6724859880423858,0.0,1.0,0.5044762347995677
-1.4134905147416656,-0.7726871847484911,0.0,1.0,0.5044762347995677
-1.2131074458231654,-0.8423157872965793,0.0,1.0,0.5044762347995677
-1.0041874440097422,-0.8851560301248607,0.0,1.0,0.5077321166310265
-0.7934530047012427,-0.9045384000705649,0.0,1.0,0.5769992037123927
-0.5826415916330567,-0.9026305322780226,0.0,1.0,0.6418047598312853
-0.3727048453522796,-0.8814167539636844,0.0,1.0,0.703155093835365
-0.1645944064060001,-0.8428813923440001,0.0,1.0,0.7616807517671624
